record_type,group_type,region,sst_bin,omega_bin,n_samples,n_blocks,n_raw_profiles_total,bootstrap_method,dlnq_mean_point,dlnq_mean_boot_mean,dlnq_mean_se,dlnq_mean_ci_lo,dlnq_mean_ci_hi,dlnq_median_point,dlnq_median_ci_lo,dlnq_median_ci_hi,q_uut_point,q_lut_point,mean_olr_point,sst_sort_lo,sst_sort_hi,omega_sort,warm_sst_bin,ref_sst_bin,n_warm,n_ref,n_warm_blocks,n_ref_blocks,ddlnq_mean_point,ddlnq_mean_ci_lo,ddlnq_mean_ci_hi,ddlnq_mean_se,ddlnq_median_point,ddlnq_median_ci_lo,ddlnq_median_ci_hi,robust_95_mean,dq_uut_point,dq_lut_point,q_uut_ref_point,q_uut_warm_point,q_lut_ref_point,q_lut_warm_point,pct_dq_uut,pct_dq_lut,dmean_olr_point
group,sst_omega,nan,sst_303_305,weak_ascent,72.0,24.0,14238.0,block,-2.089427128434181,-2.089418211943078,0.021559208647086832,-2.1282121547432364,-2.045115767810751,-2.0867167711257935,-2.141106367111206,-2.06455659866333,5.7241647886662074e-05,0.0005939593700329877,240.66346580171526,303.0,305.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,neutral,72.0,24.0,8437.0,block,-2.056389126512739,-2.0548410143940647,0.025031616365145778,-2.102770350430463,-2.0057644809870157,-2.0558416843414307,-2.1263058185577393,-1.9999427199363708,5.674611651961136e-05,0.0005647217674575384,241.39357922904804,303.0,305.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,weak_subsidence,72.0,24.0,17194.0,block,-2.0432805203729205,-2.0420684173576147,0.02438225706540114,-2.0852900753800685,-1.989884813465178,-2.0728466510772705,-2.100704312324524,-1.9819536209106445,5.661899088712138e-05,0.0005651645418159509,242.5432871197588,303.0,305.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,strong_subsidence,72.0,24.0,37431.0,block,-2.0637721154424877,-2.0619131674058324,0.020216591892438768,-2.0990082984790206,-2.0185805464163424,-2.0798604488372803,-2.1208376824855804,-2.0228254735469817,5.8447118994485616e-05,0.0005915374668903598,237.84270593413555,303.0,305.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,strong_ascent,1.0,1.0,3.0,block,-1.6028226613998413,-1.6028226613998413,0.0,-1.6028226613998413,-1.6028226613998413,-1.6028226613998413,-1.6028226613998413,-1.6028226613998413,4.294023892725818e-05,0.00021236504835542291,271.026611328125,305.0,307.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,weak_ascent,1.0,1.0,5.0,block,-1.727993369102478,-1.727993369102478,0.0,-1.727993369102478,-1.727993369102478,-1.727993369102478,-1.727993369102478,-1.727993369102478,6.69431610731408e-05,0.0006608030525967479,279.0854156494141,305.0,307.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,neutral,2.0,2.0,4.0,block,-1.736518681049347,-1.7333688440918922,0.14807915830028995,-1.9465078115463257,-1.5265295505523682,-1.736518681049347,-1.9465078115463257,-1.5265295505523682,5.035479262005538e-05,0.000342370753060095,266.5173759460449,305.0,307.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,weak_subsidence,2.0,2.0,5.0,block,-1.8377709984779358,-1.8467139828205108,0.31303322474856404,-2.2849202156066895,-1.3906217813491821,-1.8377709984779358,-2.2849202156066895,-1.3906217813491821,4.7271494622691534e-05,0.00037109898403286934,275.06648508707684,305.0,307.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_305_307,strong_subsidence,4.0,3.0,14.0,block,-1.8226288557052612,-1.7983944815576076,0.1116684335209867,-1.9654499888420105,-1.5186232328414917,-1.8067511916160583,-1.9654499888420105,-1.5186232328414917,6.383889740391169e-05,0.00046299501264002174,267.90716035025457,305.0,307.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_only,nan,sst_297_300,all,212.0,22.0,21591.0,block,-1.5252450092801086,-1.527218775940881,0.08987174086403926,-1.7002481622315893,-1.3442808408330469,-1.559903860092163,-1.810974359512329,-1.3452402353286743,4.0312287517667325e-05,0.0002865189110724594,270.17282076351773,297.0,300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_only,nan,sst_300_303,all,360.0,24.0,394473.0,block,-1.9689889629681905,-1.9630255166054416,0.041361848420779834,-2.0359640080551236,-1.8715448476863121,-1.9925704598426819,-2.088287830352783,-1.88739013671875,5.345064875857336e-05,0.000526394609187264,241.30030599248678,300.0,303.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_only,nan,sst_303_305,all,360.0,24.0,114712.0,block,-2.0848094754748874,-2.08394538492724,0.019765725933925726,-2.1209780067875985,-2.0425287431434804,-2.0990535020828247,-2.142320954799652,-2.0607942640781403,5.835566646257778e-05,0.0006033633983558199,236.4915561852629,303.0,305.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_only,nan,sst_305_307,all,10.0,3.0,31.0,block,-1.776991081237793,-1.7705025121977715,0.1409824482067844,-2.040582001209259,-1.5186232328414917,-1.7502517700195312,-2.052448809146881,-1.5186232328414917,5.604915641015396e-05,0.0004152087625698186,270.4908390444801,305.0,307.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
