group_type,sst_bin,region,omega_bin,n_samples,n_raw_profiles_total,mean_profiles_per_sample,dlnq_mean_of_samples,dlnq_median_of_samples,dlnq_std,dlnq_p10,dlnq_p25,dlnq_p75,dlnq_p90,dlnq_iqr,q_uut_mean_group,q_uut_median_group,q_uut_p25,q_uut_p75,q_lut_mean_group,q_lut_median_group,q_lut_p25,q_lut_p75,mean_sst_group_mean,mean_sst_group_median,mean_omega_group_mean,mean_omega_group_median,mean_olr_group_mean,mean_olr_group_median,dominant_olr_fraction_group_mean,dominant_olr_fraction_group_median,dominant_olr_bin_group,dominant_olr_bin_group_fraction,sst_sort_lo,sst_sort_hi,omega_sort,reference_sst_bin,delta_dlnq_mean_vs_ref,delta_dlnq_median_vs_ref,delta_q_uut_mean_vs_ref,delta_q_lut_mean_vs_ref,delta_mean_olr_vs_ref
sst_omega,sst_297_297.5,,weak_ascent,240,13029.0,54.2875,-1.5701869775851567,-1.5234010815620422,0.41073638642404126,-2.070150113105774,-1.840822696685791,-1.2821256518363953,-1.0784067153930665,0.5586970448493958,3.316822698783047e-05,3.2454836400575005e-05,2.793398471112596e-05,3.605213623814052e-05,0.00021323030340075395,0.0001946675984072499,0.0001476993020332884,0.0002522783834137954,297.277067719584,297.26215942068603,-0.028004713244655508,-0.028202172731403755,277.73340722648703,280.7242146707329,,,clear_sky,0.9791666666666666,297.0,297.5,1,sst_300_300.5,0.09731333353781402,0.11502021551132202,-7.697624099869526e-06,-9.813032383758117e-05,7.381885518119361
sst_omega,sst_297_297.5,,neutral,229,8696.0,37.97379912663755,-1.5087121454388814,-1.4679605960845947,0.42035113358631554,-2.0758530139923095,-1.766066551208496,-1.2523964643478394,-1.0405418395996093,0.5136700868606567,3.315232574667626e-05,3.24802786053624e-05,2.8824333639931865e-05,3.6617075238609686e-05,0.00020551776181463932,0.00018307952268514782,0.0001427758834324777,0.00024227105313912034,297.2794232394823,297.2654375907702,2.3528188678072304e-05,0.000184217457643125,278.9430714650102,281.2109490471917,,,clear_sky,0.9956331877729258,297.0,297.5,2,sst_300_300.5,0.13829237932579574,0.15015965700149536,-7.5977425518908e-06,-9.792197391782697e-05,7.219029638849634
sst_omega,sst_297_297.5,,weak_subsidence,242,17681.0,73.06198347107438,-1.4842278103936801,-1.4695537686347961,0.44330426274002666,-2.018047547340393,-1.7771230936050415,-1.1821534633636475,-1.0350442409515381,0.594969630241394,3.338314344779245e-05,3.2306910725310445e-05,2.8830290830228478e-05,3.6781364542548545e-05,0.0002030685749454549,0.00018325647397432476,0.0001385131399729289,0.00024275875694002025,297.28422275923606,297.26659145853876,0.029894981523088865,0.029661469377902983,278.48304982199835,281.0032673930074,,,clear_sky,0.9669421487603306,297.0,297.5,3,sst_300_300.5,0.13017567230555627,0.11122053861618042,-7.120658812274902e-06,-9.088877919237584e-05,6.389685335037257
sst_omega,sst_297_297.5,,strong_subsidence,250,22092.0,88.368,-1.4825975290536881,-1.4315379858016968,0.4645926728685131,-2.0386330127716064,-1.695928543806076,-1.205095112323761,-1.012784868478775,0.49083343148231506,3.305527445627376e-05,3.263832695665769e-05,2.7438302367954748e-05,3.7340052585932426e-05,0.00020024397574161412,0.00017866377311293036,0.00013975027468404733,0.00024182997731259093,297.2811741991732,297.2700993098821,0.10213840275635949,0.09798388574787509,276.2306950104745,279.9723440404882,,,clear_sky,0.964,297.0,297.5,4,sst_300_300.5,0.14558697573685997,0.17981159687042236,-8.535346824095781e-06,-0.00011039353837906398,8.079792917556006
sst_omega,sst_297.5_298,,strong_ascent,287,15427.0,53.75261324041812,-1.6748254059291467,-1.645074486732483,0.4446050300524452,-2.1726098537445067,-1.917136788368225,-1.4160651564598083,-1.172811198234558,0.5010716319084167,3.5001170406359026e-05,3.337266025482677e-05,2.9152626666473225e-05,3.840840690827463e-05,0.0002450433315375401,0.0002230885875178501,0.00017573378863744438,0.00029264669865369797,297.78156081052896,297.76706771850587,-0.10913080728845918,-0.09539730101823807,271.2252722977732,276.181494140625,,,clear_sky,0.9407665505226481,297.5,298.0,0,sst_300_300.5,0.12606791097943382,0.16009044647216797,-7.804710566598564e-06,-0.00011810828656503045,11.552512293538314
sst_omega,sst_297.5_298,,weak_ascent,274,16827.0,61.41240875912409,-1.561900917957299,-1.5329464077949524,0.43806339616670364,-2.057171654701233,-1.7906237840652466,-1.295944094657898,-1.1157676219940185,0.49467968940734863,3.4230324337283365e-05,3.343708158354275e-05,2.9914315291534876e-05,3.86482661269838e-05,0.00022446338053224235,0.0001993211844819598,0.0001581887700012885,0.0002688501408556476,297.7755071595312,297.76508098077494,-0.02798825618584054,-0.02830822964221682,277.18629408174814,279.9678619691823,,,clear_sky,0.9817518248175182,297.5,298.0,1,sst_300_300.5,0.1055993931656718,0.10547488927841187,-6.635526750416628e-06,-8.689724670609276e-05,6.834772373380474
sst_omega,sst_297.5_298,,neutral,269,11064.0,41.13011152416357,-1.4871883020081929,-1.4778369665145874,0.46159061753363784,-2.061677885055542,-1.7281666994094849,-1.2456934452056885,-1.0323868274688721,0.4824732542037964,3.432046100373365e-05,3.3479278499726206e-05,3.0163620976964012e-05,3.7572888686554506e-05,0.000210100908954234,0.00019014244026038796,0.0001498329220339656,0.00026026854175142944,297.7763538462786,297.7642263736365,3.174300662939127e-05,9.159439611500381e-05,278.5516074159273,280.99500361851284,,,clear_sky,0.9851301115241635,297.5,298.0,2,sst_300_300.5,0.15981622275648433,0.14028328657150269,-6.429607294833408e-06,-9.33388267782323e-05,6.8275655897667775
sst_omega,sst_297.5_298,,weak_subsidence,286,22127.0,77.36713286713287,-1.472267931783116,-1.4745718836784363,0.4622347227843405,-1.9620130062103271,-1.726059377193451,-1.2521534860134125,-1.0377086400985718,0.47390589118003845,3.383864656246839e-05,3.3118358260253444e-05,2.936941973530338e-05,3.7099157452757936e-05,0.00020626875949073382,0.00018908095080405474,0.00014480991376331076,0.0002566629700595513,297.78248910359196,297.76823633367366,0.02981863508923187,0.02938684035579,279.0332840861349,280.74929028888084,,,clear_sky,0.986013986013986,297.5,298.0,3,sst_300_300.5,0.1421355509161204,0.10620242357254028,-6.665155697598963e-06,-8.768859464709691e-05,6.939919599173834
sst_omega,sst_297.5_298,,strong_subsidence,290,28198.0,97.23448275862069,-1.4826047138407312,-1.4516503810882568,0.4285972199236047,-2.027968668937683,-1.709703117609024,-1.224985420703888,-1.0445055246353148,0.4847176969051361,3.342578057244878e-05,3.268693762947805e-05,2.8233826924406458e-05,3.708310941874515e-05,0.00020907121392595181,0.00018509119399823248,0.000142845899972599,0.00023652032541576773,297.77866511610205,297.7671271073191,0.10061449406196363,0.09635204133088057,277.05025518747493,279.95553076071815,,,clear_sky,0.9827586206896551,297.5,298.0,4,sst_300_300.5,0.14557979094981688,0.1596992015838623,-8.164840707920765e-06,-0.00010156630019472629,8.899353094556432
sst_omega,sst_298_298.5,,strong_ascent,330,20134.0,61.012121212121215,-1.6578587250953372,-1.656678855419159,0.43122812144714384,-2.149255609512329,-1.9241969585418701,-1.4002260863780975,-1.1963518738746637,0.5239708721637726,3.497218399802064e-05,3.404231392778456e-05,2.9340704713831656e-05,3.995435508841183e-05,0.00025458112292901867,0.00022939413611311466,0.00017376508913002908,0.00030301869264803827,298.2770750377752,298.2715747915311,-0.11234036214235035,-0.09732645670505795,270.9877591598708,274.9029585894416,,,clear_sky,0.9484848484848485,298.0,298.5,0,sst_300_300.5,0.1430345918132434,0.14848607778549194,-7.83369697493695e-06,-0.0001085704951735519,11.314999155635917
