record_type,group_type,region,sst_bin,omega_bin,n_samples,n_blocks,n_raw_profiles_total,bootstrap_method,dlnq_mean_point,dlnq_mean_boot_mean,dlnq_mean_se,dlnq_mean_ci_lo,dlnq_mean_ci_hi,dlnq_median_point,dlnq_median_ci_lo,dlnq_median_ci_hi,q_uut_point,q_lut_point,mean_olr_point,sst_sort_lo,sst_sort_hi,omega_sort,warm_sst_bin,ref_sst_bin,n_warm,n_ref,n_warm_blocks,n_ref_blocks,ddlnq_mean_point,ddlnq_mean_ci_lo,ddlnq_mean_ci_hi,ddlnq_mean_se,ddlnq_median_point,ddlnq_median_ci_lo,ddlnq_median_ci_hi,robust_95_mean,dq_uut_point,dq_lut_point,q_uut_ref_point,q_uut_warm_point,q_lut_ref_point,q_lut_warm_point,pct_dq_uut,pct_dq_lut,dmean_olr_point
group,sst_omega,nan,sst_297_300,strong_subsidence,445.0,36.0,271873.0,block,-1.559991907035367,-1.5602077474265625,0.04064370005798911,-1.6410126928785098,-1.4808348109555105,-1.5057423114776611,-1.590942533314228,-1.426652431488037,3.735497868158776e-05,0.0002659322774715282,272.46248954848255,297.0,300.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,strong_ascent,475.0,36.0,519756.0,block,-1.9544371928666768,-1.9531649710371737,0.028240447252509612,-2.0043281777914137,-1.8914109252178837,-1.9789149761199951,-2.050797700881958,-1.9176101595163346,5.1505675039248e-05,0.0004989127748903182,242.11076373027691,300.0,303.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,weak_ascent,475.0,36.0,311946.0,block,-1.8142601033260948,-1.8148205287869286,0.027014376668365876,-1.8663096808250534,-1.7631054394746573,-1.8107140064239502,-1.8941654488444328,-1.745405624806881,4.655439941990679e-05,0.00040114573693197025,260.03169703210756,300.0,303.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,neutral,474.0,36.0,193992.0,block,-1.7807364150693146,-1.7813492228765504,0.028821032217855532,-1.8379643105621704,-1.724519082927302,-1.779921054840088,-1.8576253652572632,-1.6976098418235779,4.614733063350547e-05,0.00038741328751688966,261.6026221305087,300.0,303.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,weak_subsidence,476.0,36.0,393056.0,block,-1.7608287675040108,-1.7607476491676355,0.029598190533212207,-1.8167133890950373,-1.701971207693697,-1.765444815158844,-1.8382946148514747,-1.6939581856131554,4.601237300708557e-05,0.00038079253175690134,262.21832387732354,300.0,303.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,strong_subsidence,477.0,36.0,656066.0,block,-1.7888932654192862,-1.7892665867226456,0.030787936024292993,-1.8488030764852779,-1.7305789072993336,-1.8013805150985718,-1.8799986243247986,-1.7241742610931396,4.791836880153071e-05,0.00040904750555533566,256.401399899996,300.0,303.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,strong_ascent,344.0,31.0,71905.0,block,-2.0767808789495636,-2.076855659065317,0.021624441084083176,-2.115217033543714,-2.032592962670206,-2.1175800561904907,-2.144393241405487,-2.0683062076568604,6.08908751896812e-05,0.0006315310208667016,233.6938038667988,303.0,305.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,weak_ascent,337.0,33.0,31728.0,block,-1.9855635592421015,-1.9860612905954746,0.03124889217622815,-2.0436869336612076,-1.9235470820638976,-2.0220448970794678,-2.064455270767212,-1.9646579787135123,5.470736009731698e-05,0.0005284890176511427,252.2615952749764,303.0,305.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,neutral,324.0,30.0,19153.0,block,-1.9235763166007804,-1.9227459093322996,0.02964788651920954,-1.9777505366621613,-1.8621260152934467,-1.9823487401008606,-2.0140433460474014,-1.9356870025396347,5.450267585336316e-05,0.0004985636904694045,253.44938092670947,303.0,305.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,weak_subsidence,339.0,31.0,39097.0,block,-1.919986460022738,-1.9218351073660669,0.033570291888676336,-1.9791880800166197,-1.8508275558845533,-1.950685739517212,-1.98325315117836,-1.9180761203169823,5.4323882594118085e-05,0.000492690846065209,254.53209703852596,303.0,305.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
