record_type,group_type,region,sst_bin,omega_bin,n_samples,n_blocks,n_raw_profiles_total,bootstrap_method,dlnq_mean_point,dlnq_mean_boot_mean,dlnq_mean_se,dlnq_mean_ci_lo,dlnq_mean_ci_hi,dlnq_median_point,dlnq_median_ci_lo,dlnq_median_ci_hi,q_uut_point,q_lut_point,mean_olr_point,sst_sort_lo,sst_sort_hi,omega_sort,warm_sst_bin,ref_sst_bin,n_warm,n_ref,n_warm_blocks,n_ref_blocks,ddlnq_mean_point,ddlnq_mean_ci_lo,ddlnq_mean_ci_hi,ddlnq_mean_se,ddlnq_median_point,ddlnq_median_ci_lo,ddlnq_median_ci_hi,robust_95_mean,dq_uut_point,dq_lut_point,q_uut_ref_point,q_uut_warm_point,q_lut_ref_point,q_lut_warm_point,pct_dq_uut,pct_dq_lut,dmean_olr_point
group,sst_omega,nan,sst_297_300,strong_subsidence,445.0,445.0,271873.0,iid,-1.559991907035367,-1.5597281890805519,0.01839820170048634,-1.5955343954892975,-1.523359588050608,-1.5057423114776611,-1.5471812546253205,-1.4779354333877563,3.735497868158776e-05,0.0002659322774715282,272.46248954848255,297.0,300.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,strong_ascent,475.0,475.0,519756.0,iid,-1.9544371928666768,-1.9538312659441797,0.010080825833564788,-1.973787019867646,-1.9342158870508797,-1.9789149761199951,-2.009021043777466,-1.9557780027389526,5.1505675039248e-05,0.0004989127748903182,242.11076373027691,300.0,303.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,weak_ascent,475.0,475.0,311946.0,iid,-1.8142601033260948,-1.8139028700547468,0.012176321623157545,-1.8368776780555123,-1.7910892102655613,-1.8107140064239502,-1.8531615734100342,-1.7677379846572876,4.655439941990679e-05,0.00040114573693197025,260.03169703210756,300.0,303.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,neutral,474.0,474.0,193992.0,iid,-1.7807364150693146,-1.779614498181308,0.012457713922229158,-1.80318412831061,-1.7559815642042753,-1.779921054840088,-1.8151081800460815,-1.7509576082229614,4.614733063350547e-05,0.00038741328751688966,261.6026221305087,300.0,303.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,weak_subsidence,476.0,476.0,393056.0,iid,-1.7608287675040108,-1.7606807690688542,0.011682369146654261,-1.7853266149133193,-1.7385416112464516,-1.765444815158844,-1.7856009602546692,-1.7335364609956743,4.601237300708557e-05,0.00038079253175690134,262.21832387732354,300.0,303.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_300_303,strong_subsidence,477.0,477.0,656066.0,iid,-1.7888932654192862,-1.7885365175141228,0.012097104386427214,-1.8118751505948214,-1.7653344201872934,-1.8013805150985718,-1.8340861797332764,-1.7706272602081299,4.791836880153071e-05,0.00040904750555533566,256.401399899996,300.0,303.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,strong_ascent,344.0,344.0,71905.0,iid,-2.0767808789495636,-2.0763900239190387,0.013846377629304277,-2.1037337431467553,-2.0475560626618803,-2.1175800561904907,-2.1327226161956787,-2.096273183822632,6.08908751896812e-05,0.0006315310208667016,233.6938038667988,303.0,305.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,weak_ascent,337.0,337.0,31728.0,iid,-1.9855635592421015,-1.986519023433991,0.019269961456484415,-2.026781800128409,-1.949784144109187,-2.0220448970794678,-2.048372745513916,-1.983351707458496,5.470736009731698e-05,0.0005284890176511427,252.2615952749764,303.0,305.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,neutral,324.0,324.0,19153.0,iid,-1.9235763166007804,-1.9231917757839883,0.02025723928897892,-1.961101201630232,-1.8843262483032397,-1.9823487401008606,-2.0029325067996977,-1.95442935526371,5.450267585336316e-05,0.0004985636904694045,253.44938092670947,303.0,305.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
group,sst_omega,nan,sst_303_305,weak_subsidence,339.0,339.0,39097.0,iid,-1.919986460022738,-1.9202458204737751,0.017241392718372488,-1.9541668396433514,-1.8886681854259224,-1.950685739517212,-1.977403163909912,-1.9327654838562012,5.4323882594118085e-05,0.000492690846065209,254.53209703852596,303.0,305.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
